OpCo,OpCo Name,Subsidiary,Subsidiary Name,Departure Airport,Departure Airport Name,Departure Country,Departure Country Name,Departure Region,Arrival Airport,Arrival Airport Name,Arrival Country,Arrival Country Name,Arrival Region,Aircraft type,Date,Cabin,Service,# Passengers,# Flights
IB,Iberia,IBC,Iberia Airline,MVD,MONTEVIDEO - CARRASCO,UY,Uruguay,LATAM,MAD,MADRID,ES,Spain,Europe/Domestic,,2019-07-02,Business,Premium,903,11
IB,Iberia,IBC,Iberia Airline,SFO,SAN FRANCISCO,US,United States,US + CA,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,646,10
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,LPA,LAS PALMAS GRAN CANARIA,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,529,5
IB,Iberia,IBC,Iberia Airline,LPA,LAS PALMAS GRAN CANARIA,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,267,3
IB,Iberia,IBC,Iberia Airline,TLV,TEL AVIV,IL,Israel,AMESA,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,647,14
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,SDQ,LAS AMERICAS INTERNATIONAL,DO,Dominican Republic,Caribbean,A330,2019-07-02,Business,Premium,465,3
IB,Iberia,IBC,Iberia Airline,SDQ,LAS AMERICAS INTERNATIONAL,DO,Dominican Republic,Caribbean,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,553,9
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,SJO,SANJOSE,CR,Costa Rica,LATAM,A330,2019-07-02,Business,Premium,904,15
IB,Iberia,IBC,Iberia Airline,SJO,SANJOSE,CR,Costa Rica,LATAM,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,469,3
IB,Iberia,IBC,Iberia Airline,PVG,SHANGHAI PU DONG,CN,China,Asia-Pacific,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,757,6
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,MVD,MONTEVIDEO - CARRASCO,UY,Uruguay,LATAM,A330,2019-07-02,Business,Premium,487,9
IB,Iberia,IBC,Iberia Airline,LAX,LOS ANGELES,US,United States,US + CA,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,404,10
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,MDE,JOSE MARIA CORDOVA INTERNATIONAL,CO,Colombia,LATAM,A330,2019-07-02,Business,Premium,817,12
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,GUA,LA AURORA INTERNATIONAL,GT,Guatemala,LATAM,A330,2019-07-02,Business,Premium,889,3
IB,Iberia,IBC,Iberia Airline,GUA,LA AURORA INTERNATIONAL,GT,Guatemala,LATAM,SAL,EL SALVADOR INTERNATIONAL,SV,El Salvador,LATAM,A330,2019-07-02,Business,Premium,887,2
IB,Iberia,IBC,Iberia Airline,SAL,EL SALVADOR INTERNATIONAL,SV,El Salvador,LATAM,MAD,MADRID,ES,Spain,Europe/Domestic,A330,2019-07-02,Business,Premium,213,18
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,SJU,SANJUAN,PR,Puerto Rico,Caribbean,A330,2019-07-02,Business,Premium,672,11
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Business,Premium,287,19
IB,Iberia,IBC,Iberia Airline,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,637,16
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Business,Premium,287,20
IB,Iberia,IBC,Iberia Airline,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,980,11
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,OVD,ASTURIAS,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,716,5
IB,Iberia,IBC,Iberia Airline,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,MAD,MADRID,ES,Spain,Europe/Domestic,A350,2019-07-02,Business,Premium,930,17
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,JFK,NEW YORK-JOHN F KENNEDY,US,United States,US + CA,A350,2019-07-02,Business,Premium,982,14
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,980,19
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Business,Premium,684,13
IB,Iberia,IBC,Iberia Airline,LHR,LONDON HEATHROW,GB,United Kingdom,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,138,12
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,DUS,DUSSELDORF,DE,Germany,Europe,A320,2019-07-02,Business,Premium,386,3
IB,Iberia,IBC,Iberia Airline,EZE,BUENOS AIRES - MINISTRO PISTAR,AR,Argentina,LATAM,MAD,MADRID,ES,Spain,Europe/Domestic,A350,2019-07-02,Business,Premium,589,15
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,141,16
IB,Iberia,IBC,Iberia Airline,BIO,BILBAO,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,766,8
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,CTA,CATANIA,IT,Italy,Europe,A320,2019-07-02,Business,Premium,748,20
IB,Iberia,IBC,Iberia Airline,CTA,CATANIA,IT,Italy,Europe,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,782,11
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,RAK,MARRAKECH,MA,Morocco,AMESA,A320,2019-07-02,Business,Premium,892,15
IB,Iberia,IBC,Iberia Airline,RAK,MARRAKECH,MA,Morocco,AMESA,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,744,7
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,EZE,BUENOS AIRES - MINISTRO PISTAR,AR,Argentina,LATAM,A350,2019-07-02,Business,Premium,622,7
IB,Iberia,IBC,Iberia Airline,VIE,VIENNA,AT,Austria,Europe,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,243,11
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,XRY,JEREZ DE LA FRONTERA  AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,675,9
IB,Iberia,IBC,Iberia Airline,XRY,JEREZ DE LA FRONTERA  AIRPORT,ES,Spain,Europe/Domestic,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,510,20
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,VIE,VIENNA,AT,Austria,Europe,A320,2019-07-02,Business,Premium,700,12
IB,Iberia,IBC,Iberia Airline,VIE,VIENNA,AT,Austria,Europe,MAD,MADRID,ES,Spain,Europe/Domestic,A320,2019-07-02,Business,Premium,532,3
IB,Iberia,IBC,Iberia Airline,MAD,MADRID,ES,Spain,Europe/Domestic,ORD,CHICAGO,US,United States,US + CA,A350,2019-07-02,Business,Premium,845,4
IB,Iberia,IBC,Iberia Airline,ORD,CHICAGO,US,United States,US + CA,MAD,MADRID,ES,Spain,Europe/Domestic,A350,2019-07-02,Business,Premium,172,2
VY,Vueling+,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,NCE,NICE COTE D'AZUR,FR,France,Europe,,2019-07-02,Economy,Non-Premium,275,12
VY,Vueling+,,,PMI,PALMA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,670,4
VY,Vueling+,,,NCE,NICE COTE D'AZUR,FR,France,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,298,13
VY,Vueling+,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,VCE,VENICE,IT,Italy,Europe,,2019-07-02,Economy,Non-Premium,869,20
VY,Vueling+,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,PMI,PALMA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,484,19
VY,Vueling+,,,PMI,PALMA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,886,13
VY,Vueling+,,,VCE,VENICE,IT,Italy,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,398,9
VY,Vueling,,,FCO,ROME-FIUMICINO,IT,Italy,Europe,ORY,ORLY-PARIS,FR,France,Europe,,2019-07-02,Economy,Non-Premium,201,16
VY,Vueling,,,ORY,ORLY-PARIS,FR,France,Europe,FCO,ROME-FIUMICINO,IT,Italy,Europe,,2019-07-02,Economy,Non-Premium,566,16
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ZAG,ZAGREB FRANJO TUDMAN,HR,Croatia,Europe,,2019-07-02,Economy,Non-Premium,125,17
VY,Vueling,,,ZAG,ZAGREB FRANJO TUDMAN,HR,Croatia,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,129,12
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,OSL,OSLO GARDERMOEN,NO,Norway,Europe,,2019-07-02,Economy,Non-Premium,692,11
VY,Vueling,,,OSL,OSLO GARDERMOEN,NO,Norway,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,,2019-07-02,Economy,Non-Premium,820,9
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,IEV,KYIV ZHULIANY INTL,UA,Ukraine,Europe,,2019-07-02,Economy,Non-Premium,185,14
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,SVQ,SEVILLE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,287,18
VY,Vueling,,,SVQ,SEVILLE,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,728,18
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,A320,2019-07-02,Economy,Non-Premium,464,4
VY,Vueling,,,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,280,19
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,FUE,FUERTEVENTURA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,953,15
VY,Vueling,,,FUE,FUERTEVENTURA,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,957,4
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ZRH,ZURICH,CH,Switzerland,Europe,A320,2019-07-02,Economy,Non-Premium,328,12
VY,Vueling,,,ZRH,ZURICH,CH,Switzerland,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,954,13
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,FAO,FARO,PT,Portugal,Europe,A320,2019-07-02,Economy,Non-Premium,944,7
VY,Vueling,,,FAO,FARO,PT,Portugal,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,520,10
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,125,16
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,844,13
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,478,11
VY,Vueling,,,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,362,9
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,473,11
VY,Vueling,,,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,324,8
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,230,17
VY,Vueling,,,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,FUE,FUERTEVENTURA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,470,12
VY,Vueling,,,FUE,FUERTEVENTURA,ES,Spain,Europe/Domestic,SCQ,SANTIAGO DE COMPOSTELA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,295,15
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,OVD,ASTURIAS,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,961,6
VY,Vueling,,,OVD,ASTURIAS,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,475,5
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,OLB,OLBIA,IT,Italy,Europe,A320,2019-07-02,Economy,Non-Premium,628,8
VY,Vueling,,,OLB,OLBIA,IT,Italy,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,683,6
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,AMS,AMSTERDAM,NL,Netherlands,Europe,A320,2019-07-02,Economy,Non-Premium,210,17
VY,Vueling,,,AMS,AMSTERDAM,NL,Netherlands,Europe,LTN,LUTON AIRPORT,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,127,6
VY,Vueling,,,LTN,LUTON AIRPORT,GB,United Kingdom,Europe/Domestic,AMS,AMSTERDAM,NL,Netherlands,Europe,A320,2019-07-02,Economy,Non-Premium,564,8
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,TNG,TANGIER IBN BATOUTA,MA,Morocco,AMESA,A320,2019-07-02,Economy,Non-Premium,732,3
VY,Vueling,,,TNG,TANGIER IBN BATOUTA,MA,Morocco,AMESA,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,853,8
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ORY,ORLY-PARIS,FR,France,Europe,A320,2019-07-02,Economy,Non-Premium,212,6
VY,Vueling,,,ORY,ORLY-PARIS,FR,France,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,762,5
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,VIE,VIENNA,AT,Austria,Europe,A320,2019-07-02,Economy,Non-Premium,447,5
VY,Vueling,,,VIE,VIENNA,AT,Austria,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,554,14
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,LPA,LAS PALMAS GRAN CANARIA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,971,3
VY,Vueling,,,LPA,LAS PALMAS GRAN CANARIA,ES,Spain,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,587,19
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,434,9
VY,Vueling,,,IBZ,IBIZA,ES,Spain,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,882,18
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,BRU,BRUSSELS AIRPORT,BE,Belgium,Europe,A320,2019-07-02,Economy,Non-Premium,780,14
VY,Vueling,,,BRU,BRUSSELS AIRPORT,BE,Belgium,Europe,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,865,15
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,393,16
VY,Vueling,,,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,745,8
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,753,14
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,984,13
VY,Vueling,,,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,611,5
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,932,8
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,MAH,MENORCA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,776,15
VY,Vueling,,,MAH,MENORCA,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,376,16
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,AMS,AMSTERDAM,NL,Netherlands,Europe,A320,2019-07-02,Economy,Non-Premium,231,4
VY,Vueling,,,AMS,AMSTERDAM,NL,Netherlands,Europe,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,785,17
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,612,7
VY,Vueling,,,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,641,14
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,CWL,CARDIFF,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,423,14
VY,Vueling,,,CWL,CARDIFF,GB,United Kingdom,Europe/Domestic,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,705,6
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,357,2
VY,Vueling,,,TFN,TENERIFE NORTH,ES,Spain,Europe/Domestic,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,715,19
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,321,6
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,213,10
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,903,19
VY,Vueling,,,IBZ,IBIZA,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,491,17
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,HAM,HAMBURG,DE,Germany,Europe,A320,2019-07-02,Economy,Non-Premium,924,14
VY,Vueling,,,HAM,HAMBURG,DE,Germany,Europe,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,390,15
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,634,2
VY,Vueling,,,IBZ,IBIZA,ES,Spain,Europe/Domestic,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,A320,2019-07-02,Economy,Non-Premium,770,17
VY,Vueling,,,CDG,PARIS CHARLES DE GAULLE,FR,France,Europe,IBZ,IBIZA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,307,16
VY,Vueling,,,SVQ,SEVILLE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,358,20
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,SVQ,SEVILLE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,788,13
VY,Vueling,,,SVQ,SEVILLE,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,798,13
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,SVQ,SEVILLE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,369,12
VY,Vueling,,,SVQ,SEVILLE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,166,15
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,SVQ,SEVILLE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,785,10
VY,Vueling,,,SVQ,SEVILLE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,978,6
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,SVQ,SEVILLE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,110,3
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,ORY,ORLY-PARIS,FR,France,Europe,A320,2019-07-02,Economy,Non-Premium,439,6
VY,Vueling,,,ORY,ORLY-PARIS,FR,France,Europe,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,175,17
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,902,2
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,923,10
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,MXP,MILAN - MALPENSA,IT,Italy,Europe,A320,2019-07-02,Economy,Non-Premium,953,10
VY,Vueling,,,MXP,MILAN - MALPENSA,IT,Italy,Europe,ALC,ALICANTE,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,649,6
VY,Vueling,,,FCO,ROME-FIUMICINO,IT,Italy,Europe,ZTH,ZAKINTHOS ISLAND,GR,Greece,Europe,A320,2019-07-02,Economy,Non-Premium,520,11
VY,Vueling,,,ZTH,ZAKINTHOS ISLAND,GR,Greece,Europe,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy,Non-Premium,468,8
VY,Vueling,,,FCO,ROME-FIUMICINO,IT,Italy,Europe,PVK,PREVEZA,GR,Greece,Europe,A320,2019-07-02,Economy,Non-Premium,584,2
VY,Vueling,,,PVK,PREVEZA,GR,Greece,Europe,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy,Non-Premium,606,4
VY,Vueling,,,FCO,ROME-FIUMICINO,IT,Italy,Europe,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,605,11
VY,Vueling,,,LGW,LONDON GATWICK,GB,United Kingdom,Europe/Domestic,FCO,ROME-FIUMICINO,IT,Italy,Europe,A320,2019-07-02,Economy,Non-Premium,343,12
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,BIO,BILBAO,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,695,2
VY,Vueling,,,BIO,BILBAO,ES,Spain,Europe/Domestic,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,623,5
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,BOD,BORDEAUX,FR,France,Europe,A320,2019-07-02,Economy,Non-Premium,685,12
VY,Vueling,,,BOD,BORDEAUX,FR,France,Europe,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,610,3
VY,Vueling,,,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,AMS,AMSTERDAM,NL,Netherlands,Europe,A320,2019-07-02,Economy,Non-Premium,967,14
VY,Vueling,,,AMS,AMSTERDAM,NL,Netherlands,Europe,AGP,MALAGA AIRPORT,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,473,16
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,PMI,PALMA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,777,15
VY,Vueling,,,BCN,BARCELONA,ES,Spain,Europe/Domestic,MAN,MANCHESTER,GB,United Kingdom,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,125,5
VY,Vueling,,,MAN,MANCHESTER,GB,United Kingdom,Europe/Domestic,BCN,BARCELONA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,492,4
VY,Vueling,,,ALC,ALICANTE,ES,Spain,Europe/Domestic,PMI,PALMA,ES,Spain,Europe/Domestic,A320,2019-07-02,Economy,Non-Premium,522,7
